id	filename	md5	size	state
05fba523-7fe2-453d-a1ec-a63abdc912cc	e4177e00-8ca5-4ee0-92e2-f358e7037c6c.FPKM.txt.gz	9a6f3242a946a5736d2fdde065f44430	556686	live
062d1b72-1d64-42d1-85d4-93e35f11a2b3	f9b34a21-993b-4eb7-a383-5cd41cd56ab9.FPKM-UQ.txt.gz	9eb9eb885f0b6a51e9355696d229add3	562680	live
063230bc-0d50-41c1-ae7b-649acdada086	c5c166cc-9a61-4340-901b-d198cb522289.htseq.counts.gz	bf6c828551df4a070ed85cd1e164c6f6	257009	live
0650d0c1-0580-45db-9793-0080df1e44d8	135ce95c-79ae-43d0-83d9-a435c2974267.htseq.counts.gz	59fb23f0048a4ced3944241c5895fef8	248341	live
06645f1d-a5e7-4d15-9dbb-e44db1d58f3c	e26db93d-c41d-4048-9cab-196ec70c5676.htseq.counts.gz	cff3413bad471f2ce7356c4f5e137dca	250006	live
06676c3b-e57c-4c23-9678-2d987a5f8edd	151836ff-610c-49ac-a8c5-868e0bbf4eaa.FPKM.txt.gz	67bd6973e584917cd0b9cf095bb433ed	551492	live
06965097-b40c-43dc-9ced-f19ceb099a52	991273f3-2fd9-4c40-b6b3-2d8676b210de.FPKM-UQ.txt.gz	60d53578797a180ca83e98165f86a670	525137	live
06b98f02-9853-4c2f-87fa-1e0a454ef4bc	b42d8f67-8e05-4302-ae87-783dfb38a58a.htseq.counts.gz	c1db9547274a79d545d4db7e25bde969	255323	live
06be8fbd-a447-49fc-b2a4-148a8ccd4438	345d3200-a399-4eca-b48f-2beeb1689a8a.htseq.counts.gz	cd05710fbe700bdffae57f3d4aa3dcd0	259311	live
06c39d53-76c5-4264-b227-52204d903d72	8accded2-8915-4eda-9ee4-c6730c2474de.htseq.counts.gz	3594a36c038f420b219ee1eb3eb2daec	261599	live
06fc7a4e-bc04-4155-a173-64fa88316a13	b42d8f67-8e05-4302-ae87-783dfb38a58a.FPKM.txt.gz	779e63059e836af591000fcab47817a5	518795	live
07298ec2-13ba-46de-9972-b9f420a31eea	62be7dc8-d879-4626-8168-25ccccf341f5.htseq.counts.gz	659740305cfce0abf1aaa6aba7730b43	253536	live
0795d5a4-56eb-4403-a56b-94cef40aa678	3a1ef3a4-f090-47dd-81ee-48469bc3f6ef.FPKM-UQ.txt.gz	4a8d7ae59bca88d14aeaf9623178c8f9	484342	live
07e93d58-a47a-4be0-8210-d931e5f03122	8c811805-abba-4080-a703-8d6bef165520.FPKM-UQ.txt.gz	84a9e33aa2357c34f8521ec80a5578b3	509082	live
0800fbe8-bc48-4b61-bb23-f67aad42851c	9cb91836-3ed3-47e9-8f86-eb15937fd537.htseq.counts.gz	0301bbdcc00f80ae356c7e23122d593c	243978	live
0801c170-d85a-468c-9d71-c39f2e496182	390a7a27-3687-44a4-8e4c-7b343e418475.FPKM-UQ.txt.gz	9052cb9c7372d07de22710125708636f	525031	live
082681d4-e531-4662-82aa-20a7ad09d686	a4b9a319-8f66-494e-8ada-530a1e8145d7.FPKM-UQ.txt.gz	101ba2ecd304488f22f3d9c2e89f5c73	504682	live
0860e63c-be82-4fa0-945d-9cf24e45ea33	df1d818d-1204-434a-8597-9cc864d5cc36.FPKM-UQ.txt.gz	21a3de8a9202043efdb9d698f4a583a3	526431	live
08bf13ac-3112-4a22-90a8-7537d8e98ab3	3dce2e68-bcf1-42b6-9374-b2724a0f5242.FPKM-UQ.txt.gz	6983c6e03437af25d184359235ec833c	518863	live
08de70bb-69e8-45b2-b280-b771c185c459	9cb330c1-982f-42e8-9779-ac4377259162.FPKM-UQ.txt.gz	c6ad36ba99f090adbcb7749109343fef	538499	live
08f7ab05-ca1c-4081-8c8d-685b907ba51f	71a24f55-17a7-4396-91fa-e6c7e03df518.FPKM.txt.gz	885554e667075cbdd5f9cd376622a93b	512991	live
